"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1622649325,0,0,0,0,0,29584,49846,58018,99821,29564,49798,57978,99725,20,48,40,96
1622649326,0,0,0,0,0,29604,49894,58058,99917,29584,49846,58018,99821,20,48,40,96
1622649327,0,0,0,0,0,29619,49930,58088,99989,29604,49894,58058,99917,15,36,30,72
1622649336,0,0,0,0,0,29684,50091,58218,100313,29619,49930,58088,99989,65,161,130,324
1622649337,0,0,0,0,0,29775,50091,58232,100315,29684,50091,58218,100313,91,0,14,2
1622649338,0,0,0,0,0,29790,50091,58276,100315,29775,50091,58232,100315,15,0,44,0
1622649339,0,0,0,0,0,29794,50091,58286,100315,29790,50091,58276,100315,4,0,10,0
1622649340,0,0,0,0,0,29794,50114,58286,100361,29794,50091,58286,100315,0,23,0,46
1622649341,0,0,0,0,0,29794,50150,58286,100433,29794,50114,58286,100361,0,36,0,72
1622649342,0,0,0,0,0,29848,50206,58322,100545,29794,50150,58286,100433,54,56,36,112
1622649343,0,0,0,0,0,29864,50246,58354,100625,29848,50206,58322,100545,16,40,32,80
1622649344,0,0,0,0,0,29879,50281,58384,100695,29864,50246,58354,100625,15,35,30,70
1622649345,0,0,0,0,0,29899,50330,58424,100793,29879,50281,58384,100695,20,49,40,98
1622649346,0,0,0,0,0,29914,50366,58454,100865,29899,50330,58424,100793,15,36,30,72
1622649347,0,0,0,0,0,29934,50413,58494,100959,29914,50366,58454,100865,20,47,40,94
1622649348,0,0,0,0,0,29954,50461,58534,101055,29934,50413,58494,100959,20,48,40,96
1622649349,0,0,0,0,0,29969,50497,58564,101127,29954,50461,58534,101055,15,36,30,72
1622649351,0,0,0,0,0,30007,50587,58640,101307,29969,50497,58564,101127,38,90,76,180
1622649352,0,0,0,0,0,30034,50652,58694,101437,30007,50587,58640,101307,27,65,54,130
1622649353,0,0,0,0,0,30044,50677,58714,101487,30034,50652,58694,101437,10,25,20,50
1622649354,0,0,0,0,0,30059,50712,58744,101557,30044,50677,58714,101487,15,35,30,70
1622649355,0,0,0,0,0,30079,50758,58784,101652,30059,50712,58744,101557,20,46,40,95
1622649356,0,0,0,0,0,30094,50758,58814,101652,30079,50758,58784,101652,15,0,30,0
1622649357,0,0,0,0,0,30114,50758,58854,101652,30094,50758,58814,101652,20,0,40,0
1622649358,0,0,0,0,0,30134,50762,58894,101660,30114,50758,58854,101652,20,4,40,8
1622649359,0,0,0,0,0,30148,50795,58922,101726,30134,50762,58894,101660,14,33,28,66
1622649360,0,0,0,0,0,30167,50798,58960,101735,30148,50795,58922,101726,19,3,38,9
1622649361,0,0,0,0,0,30184,50798,58994,101735,30167,50798,58960,101735,17,0,34,0
1622649362,0,0,0,0,0,30204,50798,59034,101735,30184,50798,58994,101735,20,0,40,0
1622649363,0,0,0,0,0,30224,50845,59074,101829,30204,50798,59034,101735,20,47,40,94
1622649364,0,0,0,0,0,30239,50881,59104,101901,30224,50845,59074,101829,15,36,30,72
1622649365,0,0,0,0,0,30262,50936,59150,102011,30239,50881,59104,101901,23,55,46,110
1622649366,0,0,0,0,0,30277,50972,59180,102083,30262,50936,59150,102011,15,36,30,72
1622649367,0,0,0,0,0,30292,51008,59210,102155,30277,50972,59180,102083,15,36,30,72
1622649368,0,0,0,0,0,30312,51056,59250,102251,30292,51008,59210,102155,20,48,40,96
1622649369,0,0,0,0,0,30332,51103,59290,102345,30312,51056,59250,102251,20,47,40,94
1622649370,0,0,0,0,0,30347,51139,59320,102417,30332,51103,59290,102345,15,36,30,72
1622649371,0,0,0,0,0,30367,51183,59360,102508,30347,51139,59320,102417,20,44,40,91
1622649372,0,0,0,0,0,30382,51183,59390,102508,30367,51183,59360,102508,15,0,30,0
1622649373,0,0,0,0,0,30401,51183,59428,102508,30382,51183,59390,102508,19,0,38,0
1622649374,0,0,0,0,0,30421,51186,59468,102514,30401,51183,59428,102508,20,3,40,6
1622649375,0,0,0,0,0,30436,51221,59498,102584,30421,51186,59468,102514,15,35,30,70
1622649376,0,0,0,0,0,30456,51224,59538,102593,30436,51221,59498,102584,20,3,40,9
1622649377,0,0,0,0,0,30476,51224,59578,102593,30456,51224,59538,102593,20,0,40,0
1622649378,0,0,0,0,0,30491,51224,59608,102593,30476,51224,59578,102593,15,0,30,0
1622649379,0,0,0,0,0,30511,51265,59648,102678,30491,51224,59608,102593,20,41,40,85
1622649380,0,0,0,0,0,30526,51265,59678,102678,30511,51265,59648,102678,15,0,30,0
1622649381,0,0,0,0,0,30546,51265,59718,102678,30526,51265,59678,102678,20,0,40,0
1622649382,0,0,0,0,0,30551,51268,59766,102684,30546,51265,59718,102678,5,3,48,6
1622649383,0,0,0,0,0,30560,51307,59798,102765,30551,51268,59766,102684,9,39,32,81
1622649384,0,0,0,0,0,30560,51307,59798,102765,30560,51307,59798,102765,0,0,0,0
1622649385,0,0,0,0,0,30590,51307,59800,102765,30560,51307,59798,102765,30,0,2,0
1622649386,0,0,0,0,0,30590,51307,59824,102765,30590,51307,59800,102765,0,0,24,0
1622649387,0,0,0,0,0,30605,51349,59864,102852,30590,51307,59824,102765,15,42,40,87
1622649388,0,0,0,0,0,30609,51349,59876,102852,30605,51349,59864,102852,4,0,12,0
1622649389,0,0,0,0,0,30609,51349,59876,102852,30609,51349,59876,102852,0,0,0,0
1622649390,0,0,0,0,0,30609,51353,59876,102860,30609,51349,59876,102852,0,4,0,8
1622649391,0,0,0,0,0,30659,51389,59902,102932,30609,51353,59876,102860,50,36,26,72
1622649392,0,0,0,0,0,30679,51436,59942,103026,30659,51389,59902,102932,20,47,40,94
1622649393,0,0,0,0,0,30699,51484,59982,103122,30679,51436,59942,103026,20,48,40,96
1622649394,0,0,0,0,0,30714,51520,60012,103194,30699,51484,59982,103122,15,36,30,72
1622649395,0,0,0,0,0,30734,51568,60052,103290,30714,51520,60012,103194,20,48,40,96
1622649396,0,0,0,0,0,30749,51604,60082,103362,30734,51568,60052,103290,15,36,30,72
1622649397,0,0,0,0,0,30769,51651,60122,103456,30749,51604,60082,103362,20,47,40,94
1622649398,0,0,0,0,0,30789,51700,60162,103554,30769,51651,60122,103456,20,49,40,98
1622649399,0,0,0,0,0,30804,51733,60192,103623,30789,51700,60162,103554,15,33,30,69
1622649400,0,0,0,0,0,30824,51733,60232,103623,30804,51733,60192,103623,20,0,40,0
1622649401,0,0,0,0,0,30839,51733,60262,103623,30824,51733,60232,103623,15,0,30,0
1622649402,0,0,0,0,0,30859,51735,60302,103627,30839,51733,60262,103623,20,2,40,4
1622649403,0,0,0,0,0,30879,51774,60342,103708,30859,51735,60302,103627,20,39,40,81
1622649404,0,0,0,0,0,30894,51774,60372,103708,30879,51774,60342,103708,15,0,30,0
1622649405,0,0,0,0,0,30914,51774,60412,103708,30894,51774,60372,103708,20,0,40,0
1622649406,0,0,0,0,0,30929,51774,60442,103708,30914,51774,60412,103708,15,0,30,0
1622649407,0,0,0,0,0,30949,51819,60482,103798,30929,51774,60442,103708,20,45,40,90
1622649408,0,0,0,0,0,30969,51867,60522,103894,30949,51819,60482,103798,20,48,40,96
1622649409,0,0,0,0,0,30984,51903,60552,103966,30969,51867,60522,103894,15,36,30,72
1622649410,0,0,0,0,0,31004,51951,60592,104062,30984,51903,60552,103966,20,48,40,96
1622649411,0,0,0,0,0,31019,51987,60622,104134,31004,51951,60592,104062,15,36,30,72
1622649412,0,0,0,0,0,31039,52035,60662,104230,31019,51987,60622,104134,20,48,40,96
1622649413,0,0,0,0,0,31059,52083,60702,104326,31039,52035,60662,104230,20,48,40,96
1622649414,0,0,0,0,0,31074,52118,60732,104396,31059,52083,60702,104326,15,35,30,70
1622649415,0,0,0,0,0,31094,52159,60772,104481,31074,52118,60732,104396,20,41,40,85
1622649416,0,0,0,0,0,31109,52159,60802,104481,31094,52159,60772,104481,15,0,30,0
1622649417,0,0,0,0,0,31129,52159,60842,104481,31109,52159,60802,104481,20,0,40,0
1622649418,0,0,0,0,0,31149,52167,60882,104497,31129,52159,60842,104481,20,8,40,16
1622649419,0,0,0,0,0,31164,52201,60912,104568,31149,52167,60882,104497,15,34,30,71
1622649420,0,0,0,0,0,31184,52201,60952,104568,31164,52201,60912,104568,20,0,40,0
1622649421,0,0,0,0,0,31199,52201,60982,104568,31184,52201,60952,104568,15,0,30,0
1622649422,0,0,0,0,0,31219,52204,61022,104574,31199,52201,60982,104568,20,3,40,6
1622649423,0,0,0,0,0,31239,52252,61062,104670,31219,52204,61022,104574,20,48,40,96
1622649424,0,0,0,0,0,31254,52288,61092,104742,31239,52252,61062,104670,15,36,30,72
1622649425,0,0,0,0,0,31275,52336,61133,104838,31254,52288,61092,104742,21,48,41,96
1622649426,0,0,0,0,0,31282,52380,61180,104926,31275,52336,61133,104838,7,44,47,88
1622649427,0,0,0,0,0,31290,52415,61210,104996,31282,52380,61180,104926,8,35,30,70
1622649428,0,0,0,0,0,31290,52463,61210,105092,31290,52415,61210,104996,0,48,0,96
1622649429,0,0,0,0,0,31290,52508,61210,105182,31290,52463,61210,105092,0,45,0,90
1622649430,0,0,0,0,0,31290,52553,61210,105272,31290,52508,61210,105182,0,45,0,90
1622649431,0,0,0,0,0,31353,52586,61248,105341,31290,52553,61210,105272,63,33,38,69
1622649432,0,0,0,0,0,31379,52586,61300,105341,31353,52586,61248,105341,26,0,52,0
1622649433,0,0,0,0,0,31404,52586,61350,105341,31379,52586,61300,105341,25,0,50,0
1622649434,0,0,0,0,0,31424,52586,61390,105341,31404,52586,61350,105341,20,0,40,0
1622649435,0,0,0,0,0,31449,52630,61440,105429,31424,52586,61390,105341,25,44,50,88
1622649436,0,0,0,0,0,31475,52676,61492,105521,31449,52630,61440,105429,26,46,52,92
1622649437,0,0,0,0,0,31502,52725,61546,105619,31475,52676,61492,105521,27,49,54,98
1622649438,0,0,0,0,0,31521,52759,61584,105687,31502,52725,61546,105619,19,34,38,68
1622649439,0,0,0,0,0,31546,52804,61634,105777,31521,52759,61584,105687,25,45,50,90
1622649440,0,0,0,0,0,31571,52849,61684,105867,31546,52804,61634,105777,25,45,50,90
1622649441,0,0,0,0,0,31597,52895,61736,105959,31571,52849,61684,105867,26,46,52,92
1622649442,0,0,0,0,0,31616,52929,61774,106027,31597,52895,61736,105959,19,34,38,68
1622649443,0,0,0,0,0,31642,52976,61826,106121,31616,52929,61774,106027,26,47,52,94
1622649444,0,0,0,0,0,31667,53021,61876,106211,31642,52976,61826,106121,25,45,50,90
1622649445,0,0,0,0,0,31692,53066,61926,106301,31667,53021,61876,106211,25,45,50,90
1622649446,0,0,0,0,0,31698,53111,61986,106391,31692,53066,61926,106301,6,45,60,90
1622649447,0,0,0,0,0,31699,53146,61990,106461,31698,53111,61986,106391,1,35,4,70
1622649448,0,0,0,0,0,31699,53192,61990,106553,31699,53146,61990,106461,0,46,0,92
1622649449,0,0,0,0,0,31699,53238,61990,106645,31699,53192,61990,106553,0,46,0,92
1622649450,0,0,0,0,0,31699,53284,61990,106737,31699,53238,61990,106645,0,46,0,92
1622649451,0,0,0,0,0,31774,53318,62038,106805,31699,53284,61990,106737,75,34,48,68
1622649452,0,0,0,0,0,31806,53364,62102,106897,31774,53318,62038,106805,32,46,64,92
1622649453,0,0,0,0,0,31838,53410,62166,106989,31806,53364,62102,106897,32,46,64,92
1622649454,0,0,0,0,0,31870,53456,62230,107081,31838,53410,62166,106989,32,46,64,92
1622649455,0,0,0,0,0,31894,53490,62278,107149,31870,53456,62230,107081,24,34,48,68
1622649456,0,0,0,0,0,31926,53536,62342,107241,31894,53490,62278,107149,32,46,64,92
1622649457,0,0,0,0,0,31958,53582,62406,107333,31926,53536,62342,107241,32,46,64,92
1622649458,0,0,0,0,0,31990,53628,62470,107425,31958,53582,62406,107333,32,46,64,92
1622649459,0,0,0,0,0,32014,53663,62518,107495,31990,53628,62470,107425,24,35,48,70
1622649460,0,0,0,0,0,32046,53709,62582,107587,32014,53663,62518,107495,32,46,64,92
1622649461,0,0,0,0,0,32078,53755,62646,107679,32046,53709,62582,107587,32,46,64,92
1622649462,0,0,0,0,0,32110,53801,62710,107771,32078,53755,62646,107679,32,46,64,92
1622649463,0,0,0,0,0,32134,53835,62758,107839,32110,53801,62710,107771,24,34,48,68
1622649464,0,0,0,0,0,32166,53881,62822,107931,32134,53835,62758,107839,32,46,64,92
1622649465,0,0,0,0,0,32198,53927,62886,108023,32166,53881,62822,107931,32,46,64,92
1622649466,0,0,0,0,0,32230,53973,62950,108115,32198,53927,62886,108023,32,46,64,92
1622649467,0,0,0,0,0,32254,54007,62998,108183,32230,53973,62950,108115,24,34,48,68
1622649468,0,0,0,0,0,32286,54053,63062,108275,32254,54007,62998,108183,32,46,64,92
1622649469,0,0,0,0,0,32318,54099,63126,108367,32286,54053,63062,108275,32,46,64,92
1622649470,0,0,0,0,0,32350,54145,63190,108459,32318,54099,63126,108367,32,46,64,92
1622649471,0,0,0,0,0,32374,54179,63238,108527,32350,54145,63190,108459,24,34,48,68
1622649472,0,0,0,0,0,32406,54225,63302,108619,32374,54179,63238,108527,32,46,64,92
1622649473,0,0,0,0,0,32438,54271,63366,108711,32406,54225,63302,108619,32,46,64,92
1622649474,0,0,0,0,0,32470,54317,63430,108803,32438,54271,63366,108711,32,46,64,92
1622649475,0,0,0,0,0,32494,54352,63478,108873,32470,54317,63430,108803,24,35,48,70
1622649476,0,0,0,0,0,32526,54398,63542,108965,32494,54352,63478,108873,32,46,64,92
1622649477,0,0,0,0,0,32558,54444,63606,109057,32526,54398,63542,108965,32,46,64,92
1622649478,0,0,0,0,0,32590,54490,63670,109149,32558,54444,63606,109057,32,46,64,92
1622649479,0,0,0,0,0,32614,54524,63718,109217,32590,54490,63670,109149,24,34,48,68
1622649480,0,0,0,0,0,32646,54570,63782,109309,32614,54524,63718,109217,32,46,64,92
1622649481,0,0,0,0,0,32678,54616,63846,109401,32646,54570,63782,109309,32,46,64,92
1622649482,0,1,0,0,0,32710,54662,63910,109493,32678,54616,63846,109401,32,46,64,92
1622649483,0,1,0,0,0,32734,54696,63958,109561,32710,54662,63910,109493,24,34,48,68
1622649484,0,0,0,0,0,32766,54742,64022,109653,32734,54696,63958,109561,32,46,64,92
1622649485,0,0,0,0,0,32798,54788,64086,109745,32766,54742,64022,109653,32,46,64,92
1622649486,0,0,0,0,0,32830,54834,64150,109837,32798,54788,64086,109745,32,46,64,92
1622649487,0,0,0,0,0,32854,54869,64198,109907,32830,54834,64150,109837,24,35,48,70
1622649488,0,0,0,0,0,32886,54915,64262,109999,32854,54869,64198,109907,32,46,64,92
1622649489,0,0,0,0,0,32918,54960,64326,110089,32886,54915,64262,109999,32,45,64,90
1622649490,0,0,0,0,0,32950,55006,64390,110181,32918,54960,64326,110089,32,46,64,92
1622649491,0,0,0,0,0,32974,55041,64438,110251,32950,55006,64390,110181,24,35,48,70
1622649492,0,0,0,0,0,33006,55087,64502,110343,32974,55041,64438,110251,32,46,64,92
1622649493,0,0,0,0,0,33038,55133,64566,110435,33006,55087,64502,110343,32,46,64,92
1622649494,0,0,0,0,0,33070,55179,64630,110527,33038,55133,64566,110435,32,46,64,92
1622649495,0,0,0,0,0,33094,55213,64678,110595,33070,55179,64630,110527,24,34,48,68
1622649496,0,0,0,0,0,33126,55259,64742,110687,33094,55213,64678,110595,32,46,64,92
1622649497,0,0,0,0,0,33158,55305,64806,110779,33126,55259,64742,110687,32,46,64,92
1622649498,0,0,0,0,0,33190,55351,64870,110871,33158,55305,64806,110779,32,46,64,92
1622649499,0,0,0,0,0,33214,55385,64918,110939,33190,55351,64870,110871,24,34,48,68
1622649500,0,0,0,0,0,33246,55431,64982,111031,33214,55385,64918,110939,32,46,64,92
1622649501,0,0,0,0,0,33278,55477,65046,111123,33246,55431,64982,111031,32,46,64,92
1622649502,0,0,0,0,0,33310,55523,65110,111215,33278,55477,65046,111123,32,46,64,92
1622649503,0,0,0,0,0,33334,55558,65158,111285,33310,55523,65110,111215,24,35,48,70
1622649504,0,0,0,0,0,33366,55604,65222,111377,33334,55558,65158,111285,32,46,64,92
1622649505,0,0,0,0,0,33398,55650,65286,111469,33366,55604,65222,111377,32,46,64,92
1622649506,0,0,0,0,0,33430,55695,65350,111559,33398,55650,65286,111469,32,45,64,90
1622649507,0,0,0,0,0,33454,55730,65398,111629,33430,55695,65350,111559,24,35,48,70
1622649508,0,0,0,0,0,33486,55776,65462,111721,33454,55730,65398,111629,32,46,64,92
1622649509,0,0,0,0,0,33518,55822,65526,111813,33486,55776,65462,111721,32,46,64,92
1622649510,0,0,0,0,0,33550,55868,65590,111905,33518,55822,65526,111813,32,46,64,92
1622649511,0,0,0,0,0,33574,55902,65638,111973,33550,55868,65590,111905,24,34,48,68
1622649512,0,0,0,0,0,33606,55948,65702,112065,33574,55902,65638,111973,32,46,64,92
1622649513,0,0,0,0,0,33638,55994,65766,112157,33606,55948,65702,112065,32,46,64,92
1622649514,0,0,0,0,0,33670,56040,65830,112249,33638,55994,65766,112157,32,46,64,92
1622649515,0,0,0,0,0,33694,56074,65878,112317,33670,56040,65830,112249,24,34,48,68
1622649516,0,0,0,0,0,33726,56120,65942,112409,33694,56074,65878,112317,32,46,64,92
1622649517,0,0,0,0,0,33758,56166,66006,112501,33726,56120,65942,112409,32,46,64,92
1622649518,0,0,0,0,0,33790,56212,66070,112593,33758,56166,66006,112501,32,46,64,92
1622649519,0,0,0,0,0,33814,56247,66118,112663,33790,56212,66070,112593,24,35,48,70
1622649520,0,0,0,0,0,33846,56293,66182,112755,33814,56247,66118,112663,32,46,64,92
1622649521,0,0,0,0,0,33878,56339,66246,112847,33846,56293,66182,112755,32,46,64,92
1622649522,0,0,0,0,0,33910,56385,66310,112939,33878,56339,66246,112847,32,46,64,92
1622649523,0,0,0,0,0,33934,56419,66358,113007,33910,56385,66310,112939,24,34,48,68
1622649524,0,0,0,0,0,33966,56465,66422,113099,33934,56419,66358,113007,32,46,64,92
1622649525,0,0,0,0,0,33998,56511,66486,113191,33966,56465,66422,113099,32,46,64,92
1622649526,0,0,0,0,0,34030,56557,66550,113283,33998,56511,66486,113191,32,46,64,92
1622649527,0,0,0,0,0,34054,56591,66598,113351,34030,56557,66550,113283,24,34,48,68
1622649528,0,0,0,0,0,34086,56637,66662,113443,34054,56591,66598,113351,32,46,64,92
1622649529,0,0,0,0,0,34118,56683,66726,113535,34086,56637,66662,113443,32,46,64,92
1622649530,0,0,0,0,0,34150,56729,66790,113627,34118,56683,66726,113535,32,46,64,92
1622649531,0,0,0,0,0,34174,56764,66838,113697,34150,56729,66790,113627,24,35,48,70
1622649532,0,0,0,0,0,34206,56809,66902,113787,34174,56764,66838,113697,32,45,64,90
1622649533,0,0,0,0,0,34238,56855,66966,113879,34206,56809,66902,113787,32,46,64,92
1622649534,0,0,0,0,0,34270,56901,67030,113971,34238,56855,66966,113879,32,46,64,92
1622649535,0,0,0,0,0,34294,56936,67078,114041,34270,56901,67030,113971,24,35,48,70
1622649536,0,0,0,0,0,34326,56982,67142,114133,34294,56936,67078,114041,32,46,64,92
1622649537,0,0,0,0,0,34358,57028,67206,114225,34326,56982,67142,114133,32,46,64,92
1622649538,0,0,0,0,0,34390,57074,67270,114317,34358,57028,67206,114225,32,46,64,92
1622649539,0,0,0,0,0,34414,57108,67318,114385,34390,57074,67270,114317,24,34,48,68
1622649540,0,0,0,0,0,34446,57154,67382,114477,34414,57108,67318,114385,32,46,64,92
1622649541,0,0,0,0,0,34478,57200,67446,114569,34446,57154,67382,114477,32,46,64,92
1622649542,0,0,0,0,0,34510,57246,67510,114661,34478,57200,67446,114569,32,46,64,92
1622649543,0,0,0,0,0,34534,57280,67558,114729,34510,57246,67510,114661,24,34,48,68
1622649544,0,0,0,0,0,34566,57326,67622,114821,34534,57280,67558,114729,32,46,64,92
1622649545,0,0,0,0,0,34598,57372,67686,114913,34566,57326,67622,114821,32,46,64,92
1622649546,0,0,0,0,0,34630,57418,67750,115005,34598,57372,67686,114913,32,46,64,92
1622649547,0,0,0,0,0,34654,57453,67798,115075,34630,57418,67750,115005,24,35,48,70
1622649548,0,0,0,0,0,34686,57498,67862,115165,34654,57453,67798,115075,32,45,64,90
1622649549,0,0,0,0,0,34718,57544,67926,115257,34686,57498,67862,115165,32,46,64,92
1622649550,0,0,0,0,0,34750,57590,67990,115349,34718,57544,67926,115257,32,46,64,92
1622649551,0,0,0,0,0,34774,57625,68038,115419,34750,57590,67990,115349,24,35,48,70
1622649552,0,0,0,0,0,34806,57671,68102,115511,34774,57625,68038,115419,32,46,64,92
1622649553,0,0,0,0,0,34838,57717,68166,115603,34806,57671,68102,115511,32,46,64,92
1622649554,0,0,0,0,0,34863,57753,68216,115675,34838,57717,68166,115603,25,36,50,72
1622649555,0,0,0,0,0,34895,57798,68280,115765,34863,57753,68216,115675,32,45,64,90
1622649556,0,0,0,0,0,34927,57844,68344,115857,34895,57798,68280,115765,32,46,64,92
1622649557,0,0,0,0,0,34959,57890,68408,115949,34927,57844,68344,115857,32,46,64,92
1622649558,0,0,0,0,0,34983,57925,68456,116019,34959,57890,68408,115949,24,35,48,70
1622649559,0,0,0,0,0,35015,57971,68520,116111,34983,57925,68456,116019,32,46,64,92
1622649560,0,0,0,0,0,35047,58017,68584,116203,35015,57971,68520,116111,32,46,64,92
1622649561,0,1,0,0,0,35079,58063,68648,116295,35047,58017,68584,116203,32,46,64,92
1622649562,0,0,0,0,0,35103,58097,68696,116363,35079,58063,68648,116295,24,34,48,68
1622649563,0,0,0,0,0,35135,58143,68760,116455,35103,58097,68696,116363,32,46,64,92
1622649564,0,0,0,0,0,35167,58189,68824,116547,35135,58143,68760,116455,32,46,64,92
1622649565,0,1,0,0,0,35199,58235,68888,116639,35167,58189,68824,116547,32,46,64,92
1622649566,0,0,0,0,0,35223,58269,68936,116707,35199,58235,68888,116639,24,34,48,68
1622649567,0,0,0,0,0,35255,58315,69000,116799,35223,58269,68936,116707,32,46,64,92
1622649568,0,0,0,0,0,35287,58361,69064,116891,35255,58315,69000,116799,32,46,64,92
1622649569,0,0,0,0,0,35319,58407,69128,116983,35287,58361,69064,116891,32,46,64,92
1622649570,0,0,0,0,0,35343,58442,69176,117053,35319,58407,69128,116983,24,35,48,70
1622649571,0,0,0,0,0,35375,58488,69240,117145,35343,58442,69176,117053,32,46,64,92
1622649572,0,0,0,0,0,35407,58534,69304,117237,35375,58488,69240,117145,32,46,64,92
1622649573,0,0,0,0,0,35439,58579,69368,117327,35407,58534,69304,117237,32,45,64,90
1622649574,0,0,0,0,0,35463,58614,69416,117397,35439,58579,69368,117327,24,35,48,70
1622649575,0,0,0,0,0,35495,58660,69480,117489,35463,58614,69416,117397,32,46,64,92
1622649576,0,0,0,0,0,35527,58706,69544,117581,35495,58660,69480,117489,32,46,64,92
1622649577,0,0,0,0,0,35559,58752,69608,117673,35527,58706,69544,117581,32,46,64,92
1622649578,0,0,0,0,0,35583,58786,69656,117741,35559,58752,69608,117673,24,34,48,68
1622649579,0,0,0,0,0,35615,58832,69720,117833,35583,58786,69656,117741,32,46,64,92
1622649580,0,0,0,0,0,35647,58878,69784,117925,35615,58832,69720,117833,32,46,64,92
1622649581,0,0,0,0,0,35679,58924,69848,118017,35647,58878,69784,117925,32,46,64,92
1622649582,0,0,0,0,0,35703,58958,69896,118085,35679,58924,69848,118017,24,34,48,68
1622649583,0,0,0,0,0,35735,59004,69960,118177,35703,58958,69896,118085,32,46,64,92
1622649584,0,0,0,0,0,35767,59050,70024,118269,35735,59004,69960,118177,32,46,64,92
1622649585,0,0,0,0,0,35799,59096,70088,118361,35767,59050,70024,118269,32,46,64,92
1622649586,0,0,0,0,0,35823,59131,70136,118431,35799,59096,70088,118361,24,35,48,70
1622649587,0,0,0,0,0,35855,59177,70200,118523,35823,59131,70136,118431,32,46,64,92
1622649588,0,0,0,0,0,35887,59223,70264,118615,35855,59177,70200,118523,32,46,64,92
1622649589,0,0,0,0,0,35919,59269,70328,118707,35887,59223,70264,118615,32,46,64,92
1622649590,0,0,0,0,0,35943,59303,70376,118775,35919,59269,70328,118707,24,34,48,68
1622649591,0,0,0,0,0,35975,59349,70440,118867,35943,59303,70376,118775,32,46,64,92
1622649592,0,0,0,0,0,36007,59395,70504,118959,35975,59349,70440,118867,32,46,64,92
1622649593,0,0,0,0,0,36039,59441,70568,119051,36007,59395,70504,118959,32,46,64,92
1622649594,0,0,0,0,0,36063,59475,70616,119119,36039,59441,70568,119051,24,34,48,68
1622649595,0,0,0,0,0,36095,59521,70680,119211,36063,59475,70616,119119,32,46,64,92
1622649596,0,0,0,0,0,36127,59567,70744,119303,36095,59521,70680,119211,32,46,64,92
1622649597,0,0,0,0,0,36159,59613,70808,119395,36127,59567,70744,119303,32,46,64,92
1622649598,0,0,0,0,0,36183,59647,70856,119463,36159,59613,70808,119395,24,34,48,68
1622649599,0,1,0,0,0,36215,59693,70920,119555,36183,59647,70856,119463,32,46,64,92
1622649600,0,0,0,0,0,36247,59739,70984,119647,36215,59693,70920,119555,32,46,64,92
1622649601,0,0,0,0,0,36279,59785,71048,119739,36247,59739,70984,119647,32,46,64,92
1622649602,0,0,0,0,0,36303,59820,71096,119809,36279,59785,71048,119739,24,35,48,70
1622649603,0,0,0,0,0,36335,59866,71160,119901,36303,59820,71096,119809,32,46,64,92
1622649604,0,0,0,0,0,36367,59911,71224,119991,36335,59866,71160,119901,32,45,64,90
1622649605,0,0,0,0,0,36399,59957,71288,120083,36367,59911,71224,119991,32,46,64,92
1622649606,0,0,0,0,0,36423,59992,71336,120153,36399,59957,71288,120083,24,35,48,70
1622649607,0,0,0,0,0,36455,60038,71400,120245,36423,59992,71336,120153,32,46,64,92
1622649608,0,0,0,0,0,36487,60084,71464,120337,36455,60038,71400,120245,32,46,64,92
1622649609,0,0,0,0,0,36519,60130,71528,120429,36487,60084,71464,120337,32,46,64,92
1622649610,0,0,0,0,0,36543,60164,71576,120497,36519,60130,71528,120429,24,34,48,68
1622649611,0,0,0,0,0,36575,60210,71640,120589,36543,60164,71576,120497,32,46,64,92
1622649612,0,0,0,0,0,36607,60256,71704,120681,36575,60210,71640,120589,32,46,64,92
1622649613,0,0,0,0,0,36639,60302,71768,120773,36607,60256,71704,120681,32,46,64,92
1622649614,0,0,0,0,0,36663,60337,71816,120843,36639,60302,71768,120773,24,35,48,70
1622649615,0,0,0,0,0,36695,60382,71880,120933,36663,60337,71816,120843,32,45,64,90
1622649616,0,0,0,0,0,36727,60428,71944,121025,36695,60382,71880,120933,32,46,64,92
1622649617,0,0,0,0,0,36759,60474,72008,121117,36727,60428,71944,121025,32,46,64,92
1622649618,0,0,0,0,0,36783,60509,72056,121187,36759,60474,72008,121117,24,35,48,70
1622649619,0,0,0,0,0,36815,60555,72120,121279,36783,60509,72056,121187,32,46,64,92
1622649620,0,0,0,0,0,36847,60601,72184,121371,36815,60555,72120,121279,32,46,64,92
1622649621,0,0,0,0,0,36879,60647,72248,121463,36847,60601,72184,121371,32,46,64,92
1622649622,0,0,0,0,0,36903,60681,72296,121531,36879,60647,72248,121463,24,34,48,68
1622649623,0,0,0,0,0,36935,60727,72360,121623,36903,60681,72296,121531,32,46,64,92
1622649624,0,0,0,0,0,36967,60773,72424,121715,36935,60727,72360,121623,32,46,64,92
1622649625,0,0,0,0,0,36999,60819,72488,121807,36967,60773,72424,121715,32,46,64,92
1622649626,0,0,0,0,0,37023,60853,72536,121875,36999,60819,72488,121807,24,34,48,68
1622649627,0,0,0,0,0,37055,60899,72600,121967,37023,60853,72536,121875,32,46,64,92
