"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1621915030,0,0,0,0,0,48664,95430,103884,191211,48645,95385,103846,191121,19,45,38,90
1621915031,0,0,0,0,0,48684,95478,103924,191307,48664,95430,103884,191211,20,48,40,96
1621915032,0,0,0,0,0,48699,95514,103954,191379,48684,95478,103924,191307,15,36,30,72
1621915033,0,0,0,0,0,48719,95562,103994,191475,48699,95514,103954,191379,20,48,40,96
1621915034,0,0,0,0,0,48735,95607,104026,191565,48719,95562,103994,191475,16,45,32,90
1621915035,0,0,0,0,0,48753,95643,104062,191637,48735,95607,104026,191565,18,36,36,72
1621915036,0,0,0,0,0,48773,95691,104102,191733,48753,95643,104062,191637,20,48,40,96
1621915037,0,0,0,0,0,48788,95727,104132,191805,48773,95691,104102,191733,15,36,30,72
1621915038,0,0,0,0,0,48808,95775,104172,191901,48788,95727,104132,191805,20,48,40,96
1621915039,0,0,0,0,0,48813,95810,104219,191974,48808,95775,104172,191901,5,35,47,73
1621915040,0,0,0,0,0,48823,95858,104255,192070,48813,95810,104219,191974,10,48,36,96
1621915041,0,0,0,0,0,48843,95891,104279,192136,48823,95858,104255,192070,20,33,24,66
1621915042,0,0,0,0,0,48870,95940,104333,192234,48843,95891,104279,192136,27,49,54,98
1621915043,0,0,0,0,0,48896,95986,104385,192326,48870,95940,104333,192234,26,46,52,92
1621915044,0,0,0,0,0,48916,96022,104425,192398,48896,95986,104385,192326,20,36,40,72
1621915045,0,0,0,0,0,48941,96068,104475,192490,48916,96022,104425,192398,25,46,50,92
1621915046,0,0,0,0,0,48962,96105,104517,192564,48941,96068,104475,192490,21,37,42,74
1621915047,0,0,0,0,0,48968,96141,104553,192639,48962,96105,104517,192564,6,36,36,75
1621915048,0,0,0,0,0,48983,96189,104593,192735,48968,96141,104553,192639,15,48,40,96
1621915049,0,0,0,0,0,48996,96225,104621,192807,48983,96189,104593,192735,13,36,28,72
1621915050,0,0,0,0,0,49016,96273,104661,192903,48996,96225,104621,192807,20,48,40,96
1621915051,0,0,0,0,0,49022,96318,104708,192993,49016,96273,104661,192903,6,45,47,90
1621915052,0,0,0,0,0,49032,96352,104742,193061,49022,96318,104708,192993,10,34,34,68
1621915053,0,0,0,0,0,49052,96397,104766,193151,49032,96352,104742,193061,20,45,24,90
1621915054,0,0,0,0,0,49078,96444,104818,193245,49052,96397,104766,193151,26,47,52,94
1621915055,0,0,0,0,0,49082,96481,104846,193319,49078,96444,104818,193245,4,37,28,74
1621915056,0,0,0,0,0,49096,96529,104886,193415,49082,96481,104846,193319,14,48,40,96
1621915057,0,0,0,0,0,49113,96577,104924,193511,49096,96529,104886,193415,17,48,38,96
1621915058,0,0,0,0,0,49128,96612,104954,193581,49113,96577,104924,193511,15,35,30,70
1621915059,0,0,0,0,0,49133,96657,104997,193671,49128,96612,104954,193581,5,45,43,90
1621915060,0,0,0,0,0,49145,96702,105039,193761,49133,96657,104997,193671,12,45,42,90
1621915061,0,0,0,0,0,49166,96744,105065,193845,49145,96702,105039,193761,21,42,26,84
1621915062,0,0,0,0,0,49191,96788,105115,193933,49166,96744,105065,193845,25,44,50,88
1621915063,0,0,0,0,0,49196,96835,105149,194027,49191,96788,105115,193933,5,47,34,94
1621915064,0,0,0,0,0,49209,96878,105185,194113,49196,96835,105149,194027,13,43,36,86
1621915065,0,0,0,0,0,49222,96914,105213,194185,49209,96878,105185,194113,13,36,28,72
1621915066,0,0,0,0,0,49240,96962,105249,194281,49222,96914,105213,194185,18,48,36,96
1621915067,0,0,0,0,0,49245,97001,105286,194359,49240,96962,105249,194281,5,39,37,78
1621915068,0,0,0,0,0,49255,97045,105334,194447,49245,97001,105286,194359,10,44,48,88
1621915069,0,0,0,0,0,49273,97090,105362,194537,49255,97045,105334,194447,18,45,28,90
1621915070,0,0,0,0,0,49299,97136,105414,194629,49273,97090,105362,194537,26,46,52,92
1621915071,0,0,0,0,0,49301,97172,105440,194701,49299,97136,105414,194629,2,36,26,72
1621915072,0,0,0,0,0,49316,97220,105480,194797,49301,97172,105440,194701,15,48,40,96
1621915073,0,0,0,0,0,49329,97256,105508,194869,49316,97220,105480,194797,13,36,28,72
1621915074,0,0,0,0,0,49350,97306,105550,194969,49329,97256,105508,194869,21,50,42,100
1621915075,0,0,0,0,0,49356,97352,105597,195061,49350,97306,105550,194969,6,46,47,92
1621915076,0,0,0,0,0,49366,97386,105631,195129,49356,97352,105597,195061,10,34,34,68
1621915077,0,0,0,0,0,49388,97434,105659,195225,49366,97386,105631,195129,22,48,28,96
1621915078,0,0,0,0,0,49413,97479,105709,195315,49388,97434,105659,195225,25,45,50,90
1621915079,0,0,0,0,0,49438,97524,105759,195405,49413,97479,105709,195315,25,45,50,90
1621915080,0,0,0,0,0,49457,97558,105797,195473,49438,97524,105759,195405,19,34,38,68
1621915081,0,0,0,0,0,49482,97603,105847,195563,49457,97558,105797,195473,25,45,50,90
1621915082,0,0,0,0,0,49507,97648,105897,195653,49482,97603,105847,195563,25,45,50,90
1621915083,0,0,0,0,0,49513,97696,105933,195749,49507,97648,105897,195653,6,48,36,96
1621915084,0,0,0,0,0,49524,97732,105963,195821,49513,97696,105933,195749,11,36,30,72
1621915085,0,0,0,0,0,49542,97780,106001,195917,49524,97732,105963,195821,18,48,38,96
1621915086,0,0,0,0,0,49558,97826,106033,196009,49542,97780,106001,195917,16,46,32,92
1621915087,0,0,0,0,0,49564,97865,106080,196087,49558,97826,106033,196009,6,39,47,78
1621915088,0,0,0,0,0,49575,97911,106118,196179,49564,97865,106080,196087,11,46,38,92
1621915089,0,0,0,0,0,49599,97955,106150,196267,49575,97911,106118,196179,24,44,32,88
1621915090,0,0,0,0,0,49618,97989,106188,196335,49599,97955,106150,196267,19,34,38,68
1621915091,0,0,0,0,0,49624,98036,106224,196429,49618,97989,106188,196335,6,47,36,94
1621915092,0,0,0,0,0,49640,98084,106264,196525,49624,98036,106224,196429,16,48,40,96
1621915093,0,0,0,0,0,49653,98120,106292,196597,49640,98084,106264,196525,13,36,28,72
1621915094,0,0,0,0,0,49673,98173,106332,196703,49653,98120,106292,196597,20,53,40,106
1621915095,0,0,0,0,0,49690,98208,106366,196773,49673,98173,106332,196703,17,35,34,70
1621915096,0,0,0,0,0,49710,98256,106406,196869,49690,98208,106366,196773,20,48,40,96
1621915097,0,0,0,0,0,49725,98292,106436,196941,49710,98256,106406,196869,15,36,30,72
1621915098,0,0,0,0,0,49745,98340,106476,197037,49725,98292,106436,196941,20,48,40,96
1621915099,0,0,0,0,0,49751,98391,106521,197139,49745,98340,106476,197037,6,51,45,102
1621915100,0,0,0,0,0,49760,98426,106557,197209,49751,98391,106521,197139,9,35,36,70
1621915101,0,0,0,0,0,49784,98471,106589,197299,49760,98426,106557,197209,24,45,32,90
1621915102,0,0,0,0,0,49809,98515,106638,197387,49784,98471,106589,197299,25,44,49,88
1621915103,0,0,0,0,0,49809,98538,106661,197436,49809,98515,106638,197387,0,23,23,49
1621915104,0,0,0,0,0,49824,98586,106701,197532,49809,98538,106661,197436,15,48,40,96
1621915105,0,0,0,0,0,49837,98622,106729,197604,49824,98586,106701,197532,13,36,28,72
1621915106,0,0,0,0,0,49857,98670,106769,197700,49837,98622,106729,197604,20,48,40,96
1621915107,0,0,0,0,0,49861,98698,106802,197759,49857,98670,106769,197700,4,28,33,59
1621915108,0,0,0,0,0,49874,98745,106852,197853,49861,98698,106802,197759,13,47,50,94
1621915109,0,0,0,0,0,49897,98791,106882,197945,49874,98745,106852,197853,23,46,30,92
1621915110,0,0,0,0,0,49922,98835,106932,198033,49897,98791,106882,197945,25,44,50,88
1621915111,0,0,0,0,0,49942,98871,106972,198105,49922,98835,106932,198033,20,36,40,72
1621915112,0,0,0,0,0,49967,98916,107022,198195,49942,98871,106972,198105,25,45,50,90
1621915113,0,0,0,0,0,49992,98961,107072,198285,49967,98916,107022,198195,25,45,50,90
1621915114,0,0,0,0,0,50018,99007,107124,198377,49992,98961,107072,198285,26,46,52,92
1621915115,0,0,0,0,0,50037,99041,107162,198445,50018,99007,107124,198377,19,34,38,68
1621915116,0,0,0,0,0,50062,99086,107212,198535,50037,99041,107162,198445,25,45,50,90
1621915117,0,0,0,0,0,50091,99138,107270,198639,50062,99086,107212,198535,29,52,58,104
1621915118,0,0,0,0,0,50110,99172,107308,198707,50091,99138,107270,198639,19,34,38,68
1621915119,0,0,0,0,0,50136,99219,107360,198801,50110,99172,107308,198707,26,47,52,94
1621915120,0,0,0,0,0,50161,99264,107410,198891,50136,99219,107360,198801,25,45,50,90
1621915121,0,0,0,0,0,50186,99309,107460,198981,50161,99264,107410,198891,25,45,50,90
1621915122,0,0,0,0,0,50205,99343,107498,199049,50186,99309,107460,198981,19,34,38,68
1621915123,0,0,0,0,0,50231,99379,107550,199124,50205,99343,107498,199049,26,36,52,75
1621915124,0,0,0,0,0,50256,99424,107600,199214,50231,99379,107550,199124,25,45,50,90
1621915125,0,0,0,0,0,50282,99471,107652,199308,50256,99424,107600,199214,26,47,52,94
1621915126,0,0,0,0,0,50301,99505,107690,199376,50282,99471,107652,199308,19,34,38,68
1621915127,0,0,0,0,0,50326,99541,107740,199449,50301,99505,107690,199376,25,36,50,73
1621915128,0,0,0,0,0,50351,99586,107790,199539,50326,99541,107740,199449,25,45,50,90
1621915129,0,0,0,0,0,50376,99631,107840,199629,50351,99586,107790,199539,25,45,50,90
1621915130,0,0,0,0,0,50402,99677,107892,199721,50376,99631,107840,199629,26,46,52,92
1621915131,0,0,0,0,0,50405,99702,107938,199774,50402,99677,107892,199721,3,25,46,53
1621915132,0,0,0,0,0,50410,99748,107960,199866,50405,99702,107938,199774,5,46,22,92
1621915133,0,0,0,0,0,50444,99794,107998,199958,50410,99748,107960,199866,34,46,38,92
1621915134,0,0,0,0,0,50477,99841,108065,200052,50444,99794,107998,199958,33,47,67,94
1621915135,0,0,0,0,0,50480,99863,108099,200099,50477,99841,108065,200052,3,22,34,47
1621915136,0,0,0,0,0,50491,99908,108141,200189,50480,99863,108099,200099,11,45,42,90
1621915137,0,0,0,0,0,50514,99955,108171,200283,50491,99908,108141,200189,23,47,30,94
1621915138,0,0,0,0,0,50539,100000,108221,200373,50514,99955,108171,200283,25,45,50,90
1621915139,0,0,0,0,0,50558,100034,108259,200441,50539,100000,108221,200373,19,34,38,68
1621915140,0,0,0,0,0,50583,100079,108309,200531,50558,100034,108259,200441,25,45,50,90
1621915141,0,0,0,0,0,50610,100127,108363,200627,50583,100079,108309,200531,27,48,54,96
1621915142,0,0,0,0,0,50635,100173,108413,200719,50610,100127,108363,200627,25,46,50,92
1621915143,0,0,0,0,0,50654,100206,108451,200785,50635,100173,108413,200719,19,33,38,66
1621915144,0,0,0,0,0,50679,100251,108501,200875,50654,100206,108451,200785,25,45,50,90
1621915145,0,0,0,0,0,50704,100296,108551,200965,50679,100251,108501,200875,25,45,50,90
1621915146,0,0,0,0,0,50729,100341,108601,201055,50704,100296,108551,200965,25,45,50,90
1621915147,0,0,0,0,0,50755,100387,108653,201147,50729,100341,108601,201055,26,46,52,92
1621915148,0,0,0,0,0,50780,100432,108703,201237,50755,100387,108653,201147,25,45,50,90
1621915149,0,0,0,0,0,50798,100465,108739,201303,50780,100432,108703,201237,18,33,36,66
1621915150,0,0,0,0,0,50824,100511,108791,201395,50798,100465,108739,201303,26,46,52,92
1621915151,0,0,0,0,0,50832,100547,108849,201470,50824,100511,108791,201395,8,36,58,75
1621915152,0,0,0,0,0,50835,100593,108863,201562,50832,100547,108849,201470,3,46,14,92
1621915153,0,0,0,0,0,50864,100628,108893,201632,50835,100593,108863,201562,29,35,30,70
1621915154,0,0,0,0,0,50895,100673,108955,201722,50864,100628,108893,201632,31,45,62,90
1621915155,0,0,0,0,0,50904,100711,109006,201801,50895,100673,108955,201722,9,38,51,79
1621915156,0,0,0,0,0,50914,100756,109044,201891,50904,100711,109006,201801,10,45,38,90
1621915157,0,0,0,0,0,50933,100791,109066,201961,50914,100756,109044,201891,19,35,22,70
1621915158,0,0,0,0,0,50958,100835,109116,202049,50933,100791,109066,201961,25,44,50,88
1621915159,0,0,0,0,0,50984,100882,109168,202143,50958,100835,109116,202049,26,47,52,94
1621915160,0,0,0,0,0,51010,100928,109220,202235,50984,100882,109168,202143,26,46,52,92
1621915161,0,0,0,0,0,51029,100962,109258,202303,51010,100928,109220,202235,19,34,38,68
1621915162,0,0,0,0,0,51054,101007,109308,202393,51029,100962,109258,202303,25,45,50,90
1621915163,0,0,0,0,0,51062,101042,109366,202466,51054,101007,109308,202393,8,35,58,73
1621915164,0,0,0,0,0,51066,101088,109382,202558,51062,101042,109366,202466,4,46,16,92
1621915165,0,0,0,0,0,51094,101123,109410,202628,51066,101088,109382,202558,28,35,28,70
1621915166,0,0,0,0,0,51126,101169,109474,202720,51094,101123,109410,202628,32,46,64,92
1621915167,0,0,0,0,0,51158,101205,109538,202795,51126,101169,109474,202720,32,36,64,75
1621915168,0,0,0,0,0,51190,101251,109602,202887,51158,101205,109538,202795,32,46,64,92
1621915169,0,0,0,0,0,51214,101285,109650,202955,51190,101251,109602,202887,24,34,48,68
1621915170,0,0,0,0,0,51245,101331,109712,203047,51214,101285,109650,202955,31,46,62,92
1621915171,0,0,0,0,0,51278,101377,109778,203139,51245,101331,109712,203047,33,46,66,92
1621915172,0,0,0,0,0,51310,101423,109842,203231,51278,101377,109778,203139,32,46,64,92
1621915173,0,0,0,0,0,51342,101469,109906,203323,51310,101423,109842,203231,32,46,64,92
1621915174,0,0,0,0,0,51366,101503,109954,203391,51342,101469,109906,203323,24,34,48,68
1621915175,0,0,0,0,0,51374,101548,110003,203481,51366,101503,109954,203391,8,45,49,90
1621915176,0,0,0,0,0,51385,101593,110043,203571,51374,101548,110003,203481,11,45,40,90
1621915177,0,0,0,0,0,51409,101639,110075,203663,51385,101593,110043,203571,24,46,32,92
1621915178,0,0,0,0,0,51434,101683,110125,203751,51409,101639,110075,203663,25,44,50,88
1621915179,0,0,0,0,0,51436,101717,110167,203819,51434,101683,110125,203751,2,34,42,68
1621915180,0,0,0,0,0,51440,101763,110189,203911,51436,101717,110167,203819,4,46,22,92
1621915181,0,0,0,0,0,51474,101809,110227,204003,51440,101763,110189,203911,34,46,38,92
1621915182,0,0,0,0,0,51506,101855,110291,204095,51474,101809,110227,204003,32,46,64,92
1621915183,0,0,0,0,0,51530,101890,110339,204165,51506,101855,110291,204095,24,35,48,70
1621915184,0,0,0,0,0,51562,101935,110403,204255,51530,101890,110339,204165,32,45,64,90
1621915185,0,0,0,0,0,51593,101981,110465,204347,51562,101935,110403,204255,31,46,62,92
1621915186,0,0,0,0,0,51625,102027,110529,204439,51593,101981,110465,204347,32,46,64,92
1621915187,0,0,0,0,0,51650,102062,110579,204509,51625,102027,110529,204439,25,35,50,70
1621915188,0,0,0,0,0,51682,102108,110643,204601,51650,102062,110579,204509,32,46,64,92
1621915189,0,0,0,0,0,51714,102154,110707,204693,51682,102108,110643,204601,32,46,64,92
1621915190,0,0,0,0,0,51746,102200,110771,204785,51714,102154,110707,204693,32,46,64,92
1621915191,0,0,0,0,0,51770,102234,110819,204853,51746,102200,110771,204785,24,34,48,68
1621915192,0,0,0,0,0,51802,102280,110883,204945,51770,102234,110819,204853,32,46,64,92
1621915193,0,0,0,0,0,51834,102326,110947,205037,51802,102280,110883,204945,32,46,64,92
1621915194,0,0,0,0,0,51866,102372,111011,205129,51834,102326,110947,205037,32,46,64,92
1621915195,0,0,0,0,0,51890,102407,111059,205199,51866,102372,111011,205129,24,35,48,70
1621915196,0,0,0,0,0,51922,102452,111123,205289,51890,102407,111059,205199,32,45,64,90
1621915197,0,0,0,0,0,51954,102498,111187,205381,51922,102452,111123,205289,32,46,64,92
1621915198,0,0,0,0,0,51986,102544,111251,205473,51954,102498,111187,205381,32,46,64,92
1621915199,0,0,0,0,0,52010,102579,111299,205543,51986,102544,111251,205473,24,35,48,70
1621915200,0,0,0,0,0,52042,102625,111363,205635,52010,102579,111299,205543,32,46,64,92
1621915201,0,0,0,0,0,52073,102670,111425,205725,52042,102625,111363,205635,31,45,62,90
1621915202,0,0,0,0,0,52106,102716,111491,205817,52073,102670,111425,205725,33,46,66,92
1621915203,0,0,0,0,0,52130,102751,111539,205887,52106,102716,111491,205817,24,35,48,70
1621915204,0,0,0,0,0,52162,102797,111603,205979,52130,102751,111539,205887,32,46,64,92
1621915205,0,0,0,0,0,52194,102843,111667,206071,52162,102797,111603,205979,32,46,64,92
1621915206,0,0,0,0,0,52226,102889,111731,206163,52194,102843,111667,206071,32,46,64,92
1621915207,0,0,0,0,0,52250,102923,111779,206231,52226,102889,111731,206163,24,34,48,68
1621915208,0,0,0,0,0,52282,102969,111843,206323,52250,102923,111779,206231,32,46,64,92
1621915209,0,0,0,0,0,52314,103015,111907,206415,52282,102969,111843,206323,32,46,64,92
1621915210,0,0,0,0,0,52346,103061,111971,206507,52314,103015,111907,206415,32,46,64,92
1621915211,0,0,0,0,0,52370,103095,112019,206575,52346,103061,111971,206507,24,34,48,68
1621915212,0,0,0,0,0,52401,103141,112081,206667,52370,103095,112019,206575,31,46,62,92
1621915213,0,0,0,0,0,52434,103187,112147,206759,52401,103141,112081,206667,33,46,66,92
1621915214,0,0,0,0,0,52466,103233,112211,206851,52434,103187,112147,206759,32,46,64,92
1621915215,0,0,0,0,0,52490,103268,112259,206921,52466,103233,112211,206851,24,35,48,70
1621915216,0,0,0,0,0,52522,103314,112323,207013,52490,103268,112259,206921,32,46,64,92
1621915217,0,0,0,0,0,52554,103360,112387,207105,52522,103314,112323,207013,32,46,64,92
1621915218,0,0,0,0,0,52585,103405,112449,207195,52554,103360,112387,207105,31,45,62,90
1621915219,0,0,0,0,0,52610,103440,112499,207265,52585,103405,112449,207195,25,35,50,70
1621915220,0,0,0,0,0,52642,103486,112563,207357,52610,103440,112499,207265,32,46,64,92
1621915221,0,0,0,0,0,52674,103532,112627,207449,52642,103486,112563,207357,32,46,64,92
1621915222,0,0,0,0,0,52706,103578,112691,207541,52674,103532,112627,207449,32,46,64,92
1621915223,0,0,0,0,0,52730,103612,112739,207609,52706,103578,112691,207541,24,34,48,68
1621915224,0,0,0,0,0,52762,103658,112803,207701,52730,103612,112739,207609,32,46,64,92
1621915225,0,0,0,0,0,52794,103704,112867,207793,52762,103658,112803,207701,32,46,64,92
1621915226,0,0,0,0,0,52826,103750,112931,207885,52794,103704,112867,207793,32,46,64,92
1621915227,0,0,0,0,0,52849,103784,112977,207953,52826,103750,112931,207885,23,34,46,68
1621915228,0,0,0,0,0,52882,103830,113043,208045,52849,103784,112977,207953,33,46,66,92
1621915229,0,0,0,0,0,52914,103876,113107,208137,52882,103830,113043,208045,32,46,64,92
1621915230,0,0,0,0,0,52946,103922,113171,208229,52914,103876,113107,208137,32,46,64,92
1621915231,0,0,0,0,0,52970,103957,113219,208299,52946,103922,113171,208229,24,35,48,70
1621915232,0,0,0,0,0,53002,104003,113283,208391,52970,103957,113219,208299,32,46,64,92
1621915233,0,0,0,0,0,53034,104049,113347,208483,53002,104003,113283,208391,32,46,64,92
1621915234,0,0,0,0,0,53065,104095,113409,208575,53034,104049,113347,208483,31,46,62,92
1621915235,0,0,0,0,0,53090,104129,113459,208643,53065,104095,113409,208575,25,34,50,68
1621915236,0,0,0,0,0,53122,104175,113523,208735,53090,104129,113459,208643,32,46,64,92
1621915237,0,0,0,0,0,53154,104221,113587,208827,53122,104175,113523,208735,32,46,64,92
1621915238,0,0,0,0,0,53186,104267,113651,208919,53154,104221,113587,208827,32,46,64,92
1621915239,0,0,0,0,0,53210,104301,113699,208987,53186,104267,113651,208919,24,34,48,68
1621915240,0,0,0,0,0,53242,104347,113763,209079,53210,104301,113699,208987,32,46,64,92
1621915241,0,0,0,0,0,53280,104403,113839,209191,53242,104347,113763,209079,38,56,76,112
1621915242,0,0,0,0,0,53307,104441,113893,209267,53280,104403,113839,209191,27,38,54,76
1621915243,0,0,0,0,0,53331,104475,113941,209335,53307,104441,113893,209267,24,34,48,68
1621915244,0,0,0,0,0,53363,104521,114005,209427,53331,104475,113941,209335,32,46,64,92
1621915245,0,0,0,0,0,53395,104567,114069,209519,53363,104521,114005,209427,32,46,64,92
1621915246,0,0,0,0,0,53419,104601,114117,209587,53395,104567,114069,209519,24,34,48,68
1621915247,0,0,0,0,0,53451,104647,114181,209679,53419,104601,114117,209587,32,46,64,92
1621915248,0,0,0,0,0,53482,104693,114245,209771,53451,104647,114181,209679,31,46,64,92
1621915249,0,0,0,0,0,53514,104739,114309,209863,53482,104693,114245,209771,32,46,64,92
1621915250,0,0,0,0,0,53538,104774,114357,209933,53514,104739,114309,209863,24,35,48,70
1621915251,0,0,0,0,0,53569,104819,114419,210023,53538,104774,114357,209933,31,45,62,90
1621915252,0,0,0,0,0,53601,104865,114483,210115,53569,104819,114419,210023,32,46,64,92
1621915253,0,0,0,0,0,53629,104904,114539,210193,53601,104865,114483,210115,28,39,56,78
1621915254,0,0,0,0,0,53661,104950,114603,210285,53629,104904,114539,210193,32,46,64,92
1621915255,0,0,0,0,0,53693,104996,114667,210377,53661,104950,114603,210285,32,46,64,92
1621915256,0,0,0,0,0,53725,105042,114731,210469,53693,104996,114667,210377,32,46,64,92
1621915257,0,0,0,0,0,53749,105076,114779,210537,53725,105042,114731,210469,24,34,48,68
1621915258,0,0,0,0,0,53780,105122,114841,210629,53749,105076,114779,210537,31,46,62,92
1621915259,0,0,0,0,0,53813,105168,114907,210721,53780,105122,114841,210629,33,46,66,92
1621915260,0,0,0,0,0,53845,105214,114971,210813,53813,105168,114907,210721,32,46,64,92
1621915261,0,0,0,0,0,53869,105249,115019,210883,53845,105214,114971,210813,24,35,48,70
1621915262,0,0,0,0,0,53901,105295,115083,210975,53869,105249,115019,210883,32,46,64,92
1621915263,0,0,0,0,0,53933,105341,115147,211067,53901,105295,115083,210975,32,46,64,92
1621915264,0,0,0,0,0,53965,105387,115211,211159,53933,105341,115147,211067,32,46,64,92
1621915265,0,0,0,0,0,53989,105421,115259,211227,53965,105387,115211,211159,24,34,48,68
1621915266,0,0,0,0,0,54021,105467,115323,211319,53989,105421,115259,211227,32,46,64,92
1621915267,0,0,0,0,0,54053,105513,115387,211411,54021,105467,115323,211319,32,46,64,92
1621915268,0,0,0,0,0,54085,105559,115451,211503,54053,105513,115387,211411,32,46,64,92
1621915269,0,0,0,0,0,54109,105593,115499,211571,54085,105559,115451,211503,24,34,48,68
1621915270,0,0,0,0,0,54141,105639,115563,211663,54109,105593,115499,211571,32,46,64,92
1621915271,0,0,0,0,0,54173,105685,115627,211755,54141,105639,115563,211663,32,46,64,92
1621915272,0,0,0,0,0,54205,105731,115691,211847,54173,105685,115627,211755,32,46,64,92
1621915273,0,0,0,0,0,54228,105765,115737,211915,54205,105731,115691,211847,23,34,46,68
1621915274,0,0,0,0,0,54258,105810,115799,212005,54228,105765,115737,211915,30,45,62,90
1621915275,0,0,0,0,0,54291,105856,115865,212097,54258,105810,115799,212005,33,46,66,92
1621915276,0,0,0,0,0,54328,105910,115939,212205,54291,105856,115865,212097,37,54,74,108
1621915278,0,0,0,0,0,54375,105939,116033,212263,54328,105910,115939,212205,47,29,94,58
1621915279,0,1,0,0,0,54413,106031,116109,212447,54375,105939,116033,212263,38,92,76,184
1621915280,0,1,0,0,0,54437,106066,116157,212517,54413,106031,116109,212447,24,35,48,70
1621915281,0,0,0,0,0,54468,106111,116219,212607,54437,106066,116157,212517,31,45,62,90
1621915282,0,0,0,0,0,54500,106157,116283,212699,54468,106111,116219,212607,32,46,64,92
1621915283,0,0,0,0,0,54533,106203,116349,212791,54500,106157,116283,212699,33,46,66,92
1621915284,0,0,0,0,0,54557,106238,116397,212861,54533,106203,116349,212791,24,35,48,70
1621915285,0,1,0,0,0,54589,106284,116461,212953,54557,106238,116397,212861,32,46,64,92
1621915287,0,0,0,0,0,54653,106338,116589,213061,54589,106284,116461,212953,64,54,128,108
1621915289,0,0,0,0,0,54692,106392,116667,213169,54653,106338,116589,213061,39,54,78,108
1621915290,0,1,0,0,0,54739,106500,116761,213385,54692,106392,116667,213169,47,108,94,216
1621915291,0,0,0,0,0,54772,106546,116827,213477,54739,106500,116761,213385,33,46,66,92
1621915292,0,0,0,0,0,54804,106592,116891,213569,54772,106546,116827,213477,32,46,64,92
1621915293,0,0,0,0,0,54828,106627,116939,213639,54804,106592,116891,213569,24,35,48,70
1621915294,0,0,0,0,0,54860,106673,117003,213731,54828,106627,116939,213639,32,46,64,92
1621915295,0,0,0,0,0,54900,106720,117083,213825,54860,106673,117003,213731,40,47,80,94
1621915296,0,0,0,0,0,54923,106764,117129,213913,54900,106720,117083,213825,23,44,46,88
1621915297,0,1,0,0,0,54947,106798,117177,213981,54923,106764,117129,213913,24,34,48,68
1621915298,0,0,0,0,0,54979,106844,117241,214073,54947,106798,117177,213981,32,46,64,92
1621915299,0,0,0,0,0,55011,106890,117305,214165,54979,106844,117241,214073,32,46,64,92
1621915300,0,0,0,0,0,55042,106935,117367,214255,55011,106890,117305,214165,31,45,62,90
1621915301,0,0,0,0,0,55069,106973,117421,214331,55042,106935,117367,214255,27,38,54,76
1621915302,0,0,0,0,0,55100,107019,117485,214423,55069,106973,117421,214331,31,46,64,92
1621915303,0,0,0,0,0,55132,107055,117549,214498,55100,107019,117485,214423,32,36,64,75
1621915304,0,0,0,0,0,55156,107089,117597,214566,55132,107055,117549,214498,24,34,48,68
1621915305,0,0,0,0,0,55187,107136,117659,214660,55156,107089,117597,214566,31,47,62,94
1621915306,0,0,0,0,0,55219,107181,117725,214750,55187,107136,117659,214660,32,45,66,90
1621915307,0,0,0,0,0,55223,107233,117772,214854,55219,107181,117725,214750,4,52,47,104
1621915308,0,0,0,0,0,55234,107266,117810,214920,55223,107233,117772,214854,11,33,38,66
1621915309,0,0,0,0,0,55258,107314,117842,215016,55234,107266,117810,214920,24,48,32,96
1621915310,0,0,0,0,0,55277,107348,117880,215084,55258,107314,117842,215016,19,34,38,68
1621915311,0,0,0,0,0,55302,107393,117930,215174,55277,107348,117880,215084,25,45,50,90
1621915312,0,0,0,0,0,55331,107445,117988,215278,55302,107393,117930,215174,29,52,58,104
1621915313,0,0,0,0,0,55350,107479,118026,215346,55331,107445,117988,215278,19,34,38,68
1621915314,0,0,0,0,0,55375,107525,118076,215438,55350,107479,118026,215346,25,46,50,92
1621915315,0,0,0,0,0,55400,107559,118126,215509,55375,107525,118076,215438,25,34,50,71
1621915316,0,0,0,0,0,55426,107606,118178,215603,55400,107559,118126,215509,26,47,52,94
1621915317,0,0,0,0,0,55448,107646,118222,215683,55426,107606,118178,215603,22,40,44,80
1621915318,0,0,0,0,0,55473,107690,118272,215771,55448,107646,118222,215683,25,44,50,88
1621915319,0,0,0,0,0,55499,107737,118324,215865,55473,107690,118272,215771,26,47,52,94
1621915320,0,0,0,0,0,55518,107771,118362,215933,55499,107737,118324,215865,19,34,38,68
1621915321,0,0,0,0,0,55543,107816,118412,216023,55518,107771,118362,215933,25,45,50,90
1621915322,0,0,0,0,0,55569,107862,118464,216115,55543,107816,118412,216023,26,46,52,92
1621915323,0,0,0,0,0,55594,107908,118514,216207,55569,107862,118464,216115,25,46,50,92
1621915324,0,0,0,0,0,55613,107941,118552,216273,55594,107908,118514,216207,19,33,38,66
1621915325,0,0,0,0,0,55638,107987,118602,216365,55613,107941,118552,216273,25,46,50,92
1621915326,0,0,0,0,0,55663,108031,118652,216453,55638,107987,118602,216365,25,44,50,88
